,incident_id,cc_code,incident_nmbr,timestamp,description,location,area,zoom_map,tb_xy,latitude,longitude,district,county_fips_id,city_fips_id,freeway_nmbr,freeway_direction,state_postmile,abs_postmile,severity,duration
903,18628613,LAHB,190323,2019-03-23 15:31:00,1182-Trfc Collision-No Inj,I210 E / Sr134 E,Altadena,,,34.151692,-118.14161299999999,7.0,37.0,56000.0,210,E,R25.82,25.8,,64.0
916,18628627,LAHB,190323,2019-03-23 15:29:00,1179-Trfc Collision-1141 Enrt,I210 E / E Colorado Blvd Ofr,Altadena,,,34.147968,-118.074859,7.0,37.0,56000.0,210,E,L29.72,29.7,,2.0
1062,18628849,LAHB,190323,2019-03-23 17:34:00,1125-Traffic Hazard,I210 E / Sunflower Ave,Baldwin Park,,,34.117489,-117.84631999999999,7.0,37.0,30014.0,210,E,R43.211,43.5,,0.0
1246,18629189,LAHB,190323,2019-03-23 21:43:00,MZP-Assist CT with Maintenance,I210 E / I210 E I605 Con,Baldwin Park,,,34.135466,-117.965352,7.0,37.0,19990.0,210,E,R35.911,36.2,,1.0
53,18629421,LAHB,190324,2019-03-24 01:44:00,1125-Traffic Hazard,I210 E / Grand Ave,Baldwin Park,,,34.120519,-117.87264099999999,7.0,37.0,30014.0,210,E,R41.611,41.9,,19.0
68,18629442,LAHB,190324,2019-03-24 02:24:00,1125-Traffic Hazard,I210 E / Fruit St,Baldwin Park,,,34.119486,-117.76161,7.0,37.0,40830.0,210,E,R48.111,48.4,,1.0
82,18629461,INHB,190324,2019-03-24 02:45:00,1125-Traffic Hazard,I210 E / Fruit St,LACC,,,34.119488,-117.761606,7.0,37.0,40830.0,210,E,R48.111,48.4,,
179,18629609,LAHB,190324,2019-03-24 06:50:00,1125-Traffic Hazard,I210 E / S Myrtle Ave,Baldwin Park,,,34.135357,-118.000743,7.0,37.0,48648.0,210,E,R33.911,34.2,,5.0
481,18630042,LAHB,190324,2019-03-24 12:46:00,1125-Traffic Hazard,I210 E / Live Oak Canyon Rd,LAFSP,,,34.120503,-117.743753,7.0,37.0,13756.0,210,E,R49.111,49.4,,23.0
482,18630043,LAHB,190324,2019-03-24 12:44:00,1125-Traffic Hazard,I210 E / Live Oak Canyon Rd,Baldwin Park,,,34.120503,-117.743753,7.0,37.0,13756.0,210,E,R49.111,49.4,,25.0
807,18630524,LAHB,190324,2019-03-24 17:23:00,1182-Trfc Collision-No Inj,I210 E / S Myrtle Ave,Baldwin Park,,,34.135357,-118.000743,7.0,37.0,48648.0,210,E,R33.911,34.2,,14.0
870,18630621,LAHB,190324,2019-03-24 18:31:00,1182-Trfc Collision-No Inj,La210364 I210 E / Wo I605 N,LAFSP,,,34.134101,-117.95713300000001,7.0,37.0,19990.0,210,E,R36.411,36.7,,1.0
893,18630664,LAHB,190324,2019-03-24 19:01:00,1182-Trfc Collision-No Inj,I210 E / Buena Vista St Ofr,Baldwin Park,,,34.135366999999995,-117.986896,7.0,37.0,48648.0,210,E,R34.711,35.0,,11.0
918,18630707,LAHB,190324,2019-03-24 19:33:00,1125-Traffic Hazard,I210 E / Grand Ave,Baldwin Park,,,34.120519,-117.87264099999999,7.0,37.0,30014.0,210,E,R41.611,41.9,,142.0
919,18630708,LAHB,190324,2019-03-24 19:32:00,1183-Trfc Collision-Unkn Inj,I210 E / Sr57 S,Baldwin Park,,,34.120135999999995,-117.83718300000001,7.0,37.0,30014.0,210,E,R43.711,44.0,,51.0
108,18631170,LAHB,190325,2019-03-25 05:50:00,20002-Hit and Run No Injuries,I210 E / N Lake Ave,Altadena,,,34.151665,-118.13225800000001,7.0,37.0,56000.0,210,E,R26.32,26.3,,3.0
242,18631363,LAHB,190325,2019-03-25 07:56:00,1182-Trfc Collision-No Inj,I210 E / Azusa Ave,Baldwin Park,,,34.120486,-117.90758899999999,7.0,37.0,3386.0,210,E,R39.611,39.9,,59.0
346,18631506,LAHB,190325,2019-03-25 09:08:00,1125-Traffic Hazard,I210 E / Foothill Blvd Onr,Baldwin Park,,,34.119546,-117.778985,7.0,37.0,40830.0,210,E,R47.111,47.4,,21.0
453,18631660,LAHB,190325,2019-03-25 10:29:00,1125-Traffic Hazard,I210 E / Fruit St,Baldwin Park,,,34.119486,-117.76161,7.0,37.0,40830.0,210,E,R48.111,48.4,,14.0
464,18631676,LAHB,190325,2019-03-25 10:44:00,1125-Traffic Hazard,I210 E / FOOTHILL BLVD / La Verne (81-208),Baldwin Park,,,34.119925,-117.786924,7.0,37.0,,210,E,R46.611,46.9,,93.0
465,18631677,LAHB,190325,2019-03-25 10:43:00,1125-Traffic Hazard,I210 E / FOOTHILL BLVD / La Verne (81-208),LAFSP,,,34.119925,-117.786924,7.0,37.0,,210,E,R46.611,46.9,,0.0
541,18631796,LAHB,190325,2019-03-25 11:41:00,1182-Trfc Collision-No Inj,I210 E / N Rosemead Blvd,Altadena,,,34.148192,-118.073425,7.0,37.0,,210,E,R29.511,29.8,,45.0
603,18631892,LAHB,190325,2019-03-25 12:34:00,1125-Traffic Hazard,I210 E / I210 E I605 Con,Baldwin Park,,,34.135466,-117.965352,7.0,37.0,19990.0,210,E,R35.911,36.2,,26.0
655,18631968,LAHB,190325,2019-03-25 13:19:00,1182-Trfc Collision-No Inj,I210 E / Azusa Ave,LAFSP,,,34.120486,-117.90758899999999,7.0,37.0,3386.0,210,E,R39.611,39.9,,5.0
656,18631969,LAHB,190325,2019-03-25 13:17:00,1182-Trfc Collision-No Inj,I210 E / Azusa Ave,Baldwin Park,,,34.120486,-117.90758899999999,7.0,37.0,3386.0,210,E,R39.611,39.9,,28.0
747,18632096,LAHB,190325,2019-03-25 14:19:00,1125-Traffic Hazard,I210 E / N Fairoaks Ave,Altadena,,,34.151178,-118.15061599999999,7.0,37.0,56000.0,210,E,R25.22,25.2,,14.0
845,18632232,LAHB,190325,2019-03-25 15:29:00,1183-Trfc Collision-Unkn Inj,I210 E / N Lake Ave,LAFSP,,,34.151665,-118.13225800000001,7.0,37.0,56000.0,210,E,R26.32,26.3,,86.0
847,18632234,LAHB,190325,2019-03-25 15:26:00,1125-Traffic Hazard,I210 E / N Sierra Madre Blvd Ofr,LAFSP,,,34.152386,-118.100067,7.0,37.0,56000.0,210,E,R28.22,28.2,,1.0
848,18632235,LAHB,190325,2019-03-25 15:24:00,1125-Traffic Hazard,I210 E / N Sierra Madre Blvd Ofr,Altadena,,,34.152386,-118.100067,7.0,37.0,56000.0,210,E,R28.22,28.2,,1.0
900,18632317,LAHB,190325,2019-03-25 15:59:00,1125-Traffic Hazard,I210 E / Mt Olive,LAFSP,,,34.133883000000004,-117.95642099999999,7.0,37.0,36826.0,210,E,R36.511,36.8,,49.0
990,18632431,LAHB,190325,2019-03-25 16:46:00,1182-Trfc Collision-No Inj,I210 E / N San Dimas Ave,LAFSP,,,34.119658,-117.80720500000001,7.0,37.0,66070.0,210,E,R45.511,45.8,,7.0
1321,18632931,LAHB,190325,2019-03-25 21:36:00,20002-Hit and Run No Injuries,I210 E / Sunflower Ave,Baldwin Park,,,34.117489,-117.84631999999999,7.0,37.0,30014.0,210,E,R43.211,43.5,,23.0
52,18633166,LAHB,190326,2019-03-26 04:10:00,1125-Traffic Hazard,I210 E / Madre St,Altadena,,,34.14755,-118.08203799999998,7.0,37.0,56000.0,210,E,R29.32,29.3,,2.0
64,18633182,LAHB,190326,2019-03-26 04:37:00,1183-Trfc Collision-Unkn Inj,I210 E / Sr57 N Sr210 E Con,Baldwin Park,,,34.119964,-117.818817,7.0,37.0,30014.0,210,E,R44.811,45.1,,125.0
232,18633404,LAHB,190326,2019-03-26 07:07:00,1182-Trfc Collision-No Inj,I210 E / I210 E I605 Con,Baldwin Park,,,34.135466,-117.965352,7.0,37.0,19990.0,210,E,R35.911,36.2,,50.0
233,18633405,LAHB,190326,2019-03-26 07:05:00,1179-Trfc Collision-1141 Enrt,I210 E / I210 E I605 Con,Baldwin Park,,,34.135466,-117.965352,7.0,37.0,19990.0,210,E,R35.911,36.2,,96.0
237,18633412,LAHB,190326,2019-03-26 07:12:00,1183-Trfc Collision-Unkn Inj,I210 E / N Irwindale Ave,LAFSP,,,34.129715999999995,-117.933687,7.0,37.0,36826.0,210,E,R37.811,38.1,,0.0
238,18633413,LAHB,190326,2019-03-26 07:11:00,1183-Trfc Collision-Unkn Inj,I210 E / N Irwindale Ave,Baldwin Park,,,34.129715999999995,-117.933687,7.0,37.0,36826.0,210,E,R37.811,38.1,,1.0
322,18633547,LAHB,190326,2019-03-26 08:09:00,1183-Trfc Collision-Unkn Inj,I210 E / Sr134 E,LAFSP,,,34.151692,-118.14161299999999,7.0,37.0,56000.0,210,E,R25.82,25.8,,90.0
450,18633718,LAHB,190326,2019-03-26 09:38:00,1125-Traffic Hazard,I210 E / Sr57 S,LAFSP,,,34.120135999999995,-117.83718300000001,7.0,37.0,30014.0,210,E,R43.711,44.0,,14.0
451,18633719,LAHB,190326,2019-03-26 09:37:00,1125-Traffic Hazard,I210 E / Sr57 S,Baldwin Park,,,34.120135999999995,-117.83718300000001,7.0,37.0,30014.0,210,E,R43.711,44.0,,41.0
1216,18634813,LAHB,190326,2019-03-26 19:02:00,1179-Trfc Collision-1141 Enrt,I210 E / N Vernon Ave,Baldwin Park,,,34.126196,-117.916106,7.0,37.0,36826.0,210,E,R38.911,39.2,,102.0
1408,18635100,LAHB,190326,2019-03-26 22:44:00,1125-Traffic Hazard,I210 E / Lone Hill Ave Ofr,Baldwin Park,,,34.120957000000004,-117.83278500000002,7.0,37.0,30014.0,210,E,R44.011,44.3,,0.0
39,18635225,LAHB,190327,2019-03-27 02:22:00,1183-Trfc Collision-Unkn Inj,I210 E / Citrus Ave Oc,Baldwin Park,,,34.120767,-117.89013999999999,7.0,37.0,3386.0,210,E,R40.611,40.9,,18.0
872,18636419,LAHB,190327,2019-03-27 14:48:00,1125-Traffic Hazard,I210 E / Sr57 S,Baldwin Park,,,34.120135999999995,-117.83718300000001,7.0,37.0,30014.0,210,E,R43.711,44.0,,49.0
913,18636471,LAHB,190327,2019-03-27 15:07:00,1125-Traffic Hazard,I210 E / Mountain Ave (81-202),Baldwin Park,,,34.135372,-117.98627900000001,7.0,37.0,48648.0,210,E,R34.711,35.0,,2.0
1117,18636747,LAHB,190327,2019-03-27 17:00:00,1179-Trfc Collision-1141Enrt,I210 E / FRUIT ST,LAFSP,,,34.119486,-117.76161,7.0,37.0,40830.0,210,E,R48.111,48.4,,1.0
1189,18636842,LAHB,190327,2019-03-27 17:34:00,1182-Trfc Collision-No Inj,I210 E / N Baldwin Ave,Altadena,,,34.148653,-118.050169,7.0,37.0,2462.0,210,E,R30.811,31.1,,70.0
72,18637459,LAHB,190328,2019-03-28 04:12:00,1183-Trfc Collision-Unkn Inj,I210 E / Sunflower Ave,Baldwin Park,,,34.117489,-117.84631999999999,7.0,37.0,30014.0,210,E,R43.211,43.5,,143.0
173,18637605,LAHB,190328,2019-03-28 06:53:00,1125-Traffic Hazard,I210 E / Citrus Ave Ofr,Baldwin Park,,,34.120876,-117.89477,7.0,37.0,3386.0,210,E,R40.311,40.6,,1.0
301,18637787,LAHB,190328,2019-03-28 08:14:00,1183-Trfc Collision-Unkn Inj,I210 E / N Hill Ave,Altadena,,,34.152128000000005,-118.121459,7.0,37.0,56000.0,210,E,R26.92,26.9,,20.0
392,18637910,LAHB,190328,2019-03-28 09:19:00,1179-Trfc Collision-1141 Enrt,I210 E / I210 E I605 Con,Baldwin Park,,,34.135466,-117.965352,7.0,37.0,19990.0,210,E,R35.911,36.2,,-1.0
417,18637944,LAHB,190328,2019-03-28 09:32:00,1125-Traffic Hazard,I210 E / N Marengo Ave,Altadena,,,34.151542,-118.146083,7.0,37.0,56000.0,210,E,R25.52,25.5,,49.0
711,18638379,LAHB,190328,2019-03-28 13:19:00,1182-Trfc Collision-No Inj,I210 E / Lake Ave Ofr,Altadena,,,34.151683,-118.139351,7.0,37.0,56000.0,210,E,R25.92,25.9,,16.0
813,18638520,LAHB,190328,2019-03-28 14:38:00,1183-Trfc Collision-Unkn Inj,I210 E / Madre St,LAFSP,,,34.14755,-118.08203799999998,7.0,37.0,56000.0,210,E,R29.32,29.3,,1.0
1092,18638906,LAHB,190328,2019-03-28 17:07:00,1183-Trfc Collision-Unkn Inj,I210 E / E Colorado Blvd,Altadena,,,34.145621000000006,-118.02673500000002,7.0,37.0,2462.0,210,E,R32.211,32.5,,57.0
1312,18639221,LAHB,190328,2019-03-28 19:46:00,1125-Traffic Hazard,I210 E / N Rosemead Blvd,Altadena,,,34.148171000000005,-118.07343200000001,7.0,37.0,,210,E,R29.511,29.8,,3.0
59,18639596,LAHB,190329,2019-03-29 03:26:00,1125-Traffic Hazard,La210374 I210 E / Wo Irwindale Av,Baldwin Park,,,34.129519,-117.93425900000001,7.0,37.0,36826.0,210,E,R37.811,38.1,,12.0
270,18639907,LAHB,190329,2019-03-29 08:03:00,1182-Trfc Collision-No Inj,La210374 I210 E / Wo Irwindale Av,Baldwin Park,,,34.129519,-117.93425900000001,7.0,37.0,36826.0,210,E,R37.811,38.1,,12.0
1088,18641001,LAHB,190329,2019-03-29 16:19:00,1182-Trfc Collision-No Inj,I210 E / Grand Ave,LAFSP,,,34.120519,-117.87264099999999,7.0,37.0,30014.0,210,E,R41.611,41.9,,77.0
1090,18641004,LAHB,190329,2019-03-29 16:14:00,1182-Trfc Collision-No Inj,I210 E / Grand Ave,Baldwin Park,,,34.120519,-117.87264099999999,7.0,37.0,30014.0,210,E,R41.611,41.9,,125.0
1091,18641005,LAHB,190329,2019-03-29 16:13:00,1179-Trfc Collision-1141 Enrt,I210 E / Mountain Ave (81-202),Baldwin Park,,,34.135372,-117.98627900000001,7.0,37.0,48648.0,210,E,R34.711,35.0,,87.0
1123,18641044,LAHB,190329,2019-03-29 16:29:00,1125-Traffic Hazard,I210 E / N Santa Anita Ave,LAFSP,,,34.147736,-118.03166100000001,7.0,37.0,2462.0,210,E,R31.911,32.2,,5.0
1200,18641169,LAHB,190329,2019-03-29 17:15:00,1182-Trfc Collision-No Inj,I210 E / Fruit St,Baldwin Park,,,34.119486,-117.76161,7.0,37.0,40830.0,210,E,R48.111,48.4,,58.0
1305,18641306,LAHB,190329,2019-03-29 18:16:00,1125-Traffic Hazard,I210 E / Sunflower Ave,LAFSP,,,34.117489,-117.84631999999999,7.0,37.0,30014.0,210,E,R43.211,43.5,,12.0
1306,18641307,LAHB,190329,2019-03-29 18:15:00,1125-Traffic Hazard,I210 E / Sunflower Ave,Baldwin Park,,,34.117489,-117.84631999999999,7.0,37.0,30014.0,210,E,R43.211,43.5,,13.0
1384,18641424,LAHB,190329,2019-03-29 19:09:00,1125A-Animal Hazard,I210 E / N Irwindale Ave,Baldwin Park,,,34.129715999999995,-117.933687,7.0,37.0,36826.0,210,E,R37.811,38.1,,2.0
1412,18641480,INHB,190329,2019-03-29 19:45:00,1183-Trfc Collision-Unkn Inj,I210 E / N Vernon Ave,LACC,,,34.126196,-117.916106,7.0,37.0,36826.0,210,E,R38.911,39.2,,4.0
1498,18641623,LAHB,190329,2019-03-29 21:18:00,1182-Trfc Collision-No Inj,I210 E / S Myrtle Ave,Baldwin Park,,,34.135357,-118.000743,7.0,37.0,48648.0,210,E,R33.911,34.2,,35.0
1544,18641693,LAHB,190329,2019-03-29 22:02:00,1125-Traffic Hazard,I210 E I605 S Con / I605 S,Baldwin Park,,,34.130563,-117.96045500000001,7.0,37.0,19990.0,210,E,R36.311,36.6,,22.0
180,18642122,LAHB,190330,2019-03-30 07:15:00,1125-Traffic Hazard,I210 E / N Santa Anita Ave,Altadena,,,34.147736,-118.03166100000001,7.0,37.0,2462.0,210,E,R31.911,32.2,,3.0
238,18642207,LAHB,190330,2019-03-30 08:34:00,1179-Trfc Collision-1141 Enrt,I210 E / Lone Hill Ave,Baldwin Park,,,34.120858,-117.828915,7.0,37.0,30014.0,210,E,R44.211,44.5,,19.0
293,18642296,LAHB,190330,2019-03-30 09:40:00,1125-Traffic Hazard,I210 E / Sr57 S,Baldwin Park,,,34.120135999999995,-117.83718300000001,7.0,37.0,30014.0,210,E,R43.711,44.0,,7.0
308,18642318,LAHB,190330,2019-03-30 09:56:00,1125-Traffic Hazard,I210 E / Sr57 S,LAFSP,,,34.120135999999995,-117.83718300000001,7.0,37.0,30014.0,210,E,R43.711,44.0,,23.0
309,18642319,LAHB,190330,2019-03-30 09:55:00,1125-Traffic Hazard,I210 E / Sr57 S,Baldwin Park,,,34.120135999999995,-117.83718300000001,7.0,37.0,30014.0,210,E,R43.711,44.0,,10.0
347,18642370,LAHB,190330,2019-03-30 10:25:00,1179-Trfc Collision-1141 Enrt,I210 E / Lone Hill Ave,Baldwin Park,,,34.120858,-117.828915,7.0,37.0,30014.0,210,E,R44.211,44.5,,49.0
519,18642610,LAHB,190330,2019-03-30 12:33:00,1125-Traffic Hazard,I210 E / N Lake Ave,LAFSP,,,34.151665,-118.13225800000001,7.0,37.0,56000.0,210,E,R26.32,26.3,,50.0
705,18642864,LAHB,190330,2019-03-30 14:33:00,20002-Hit and Run No Injuries,I210 E / N Lake Ave,LAFSP,,,34.151665,-118.13225800000001,7.0,37.0,56000.0,210,E,R26.32,26.3,,4.0
706,18642865,LAHB,190330,2019-03-30 14:31:00,20002-Hit and Run No Injuries,I210 E / N Lake Ave,Altadena,,,34.151665,-118.13225800000001,7.0,37.0,56000.0,210,E,R26.32,26.3,,26.0
715,18642881,LAHB,190330,2019-03-30 14:39:00,1182-Trfc Collision-No Inj,La210254 I210 E / Wo Fair Oaks Av,LAFSP,,,34.151569,-118.14839199999999,7.0,37.0,56000.0,210,E,R25.42,25.4,,43.0
762,18642951,LAHB,190330,2019-03-30 15:14:00,1182-Trfc Collision-No Inj,I210 E / Sr57 S,LAFSP,,,34.120135999999995,-117.83718300000001,7.0,37.0,30014.0,210,E,R43.711,44.0,,67.0
763,18642952,LAHB,190330,2019-03-30 15:13:00,1182-Trfc Collision-No Inj,I210 E / Sr57 S,Baldwin Park,,,34.120135999999995,-117.83718300000001,7.0,37.0,30014.0,210,E,R43.711,44.0,,87.0
776,18642969,LAHB,190330,2019-03-30 15:29:00,1183-Trfc Collision-Unkn Inj,I210 E / Lone Hill Ave,LAFSP,,,34.120858,-117.828915,7.0,37.0,30014.0,210,E,R44.211,44.5,,27.0
778,18642971,LAHB,190330,2019-03-30 15:27:00,1183-Trfc Collision-Unkn Inj,I210 E / Lone Hill Ave,Baldwin Park,,,34.120858,-117.828915,7.0,37.0,30014.0,210,E,R44.211,44.5,,1.0
893,18643137,LAHB,190330,2019-03-30 16:47:00,1182-Trfc Collision-No Inj,I210 E / Azusa Ave,Baldwin Park,,,34.120486,-117.90758899999999,7.0,37.0,3386.0,210,E,R39.611,39.9,,19.0
1250,18643703,LAHB,190330,2019-03-30 22:45:00,1125-Traffic Hazard,La210308 I210 E / Baldwin Av,Altadena,,,34.148662,-118.05023600000001,7.0,37.0,2462.0,210,E,R30.811,31.1,,16.0
77,18643905,LAHB,190331,2019-03-31 02:27:00,1179-Trfc Collision-1141 Enrt,I210 E / Lake Ave Ofr,Altadena,,,34.151683,-118.139351,7.0,37.0,56000.0,210,E,R25.92,25.9,,207.0
83,18643912,LAHB,190331,2019-03-31 02:30:00,1125-Traffic Hazard,I210 E / N Hill Ave,Altadena,,,34.152128000000005,-118.121459,7.0,37.0,56000.0,210,E,R26.92,26.9,,47.0
144,18644016,LAHB,190331,2019-03-31 05:43:00,1183-Trfc Collision-Unkn Inj,I210 E / Vernon Ave Ofr,Baldwin Park,,,34.128257,-117.92044399999999,7.0,37.0,36826.0,210,E,R38.711,39.0,,1.0
145,18644017,LAHB,190331,2019-03-31 05:42:00,1183-Trfc Collision-Unkn Inj,I210 E / N Irwindale Ave,Baldwin Park,,,34.129715999999995,-117.933687,7.0,37.0,36826.0,210,E,R37.811,38.1,,129.0
146,18644018,LAHB,190331,2019-03-31 05:40:00,1125-Traffic Hazard,I210 E / Azusa Ave,Baldwin Park,,,34.120486,-117.90758899999999,7.0,37.0,3386.0,210,E,R39.611,39.9,,114.0
147,18644021,LAHB,190331,2019-03-31 05:44:00,1183-Trfc Collision-Unkn Inj,I210 E / N Vernon Ave,Baldwin Park,,,34.126196,-117.916106,7.0,37.0,36826.0,210,E,R38.911,39.2,,2.0
152,18644033,LAHB,190331,2019-03-31 06:12:00,SIG Alert,I210 E / N Irwindale Ave,Baldwin Park,,,34.129715999999995,-117.933687,7.0,37.0,36826.0,210,E,R37.811,38.1,,0.0
199,18644096,LAHB,190331,2019-03-31 07:36:00,1125-Traffic Hazard,I210 E / W Huntington Dr,Baldwin Park,,,34.140308000000005,-118.01678500000001,7.0,37.0,48648.0,210,E,R32.911,33.2,,15.0
293,18644245,LAHB,190331,2019-03-31 09:29:00,1125-Traffic Hazard,I210 E / Citrus Ave Oc,LAFSP,,,34.120767,-117.89013999999999,7.0,37.0,3386.0,210,E,R40.611,40.9,,12.0
294,18644246,LAHB,190331,2019-03-31 09:28:00,1125-Traffic Hazard,I210 E / Citrus Ave Oc,Baldwin Park,,,34.120767,-117.89013999999999,7.0,37.0,3386.0,210,E,R40.611,40.9,,13.0
651,18644794,LAHB,190331,2019-03-31 14:49:00,1182-Trfc Collision-No Inj,I210 E / Madre St,Altadena,,,34.14755,-118.08203799999998,7.0,37.0,56000.0,210,E,R29.32,29.3,,46.0
826,18645064,LAHB,190331,2019-03-31 17:30:00,20002-Hit and Run No Injuries,I210 E / S Myrtle Ave,Baldwin Park,,,34.135357,-118.000743,7.0,37.0,48648.0,210,E,R33.911,34.2,,7.0
1006,18645337,LAHB,190331,2019-03-31 20:10:00,1125-Traffic Hazard,I210 E / N Fairoaks Ave,Altadena,,,34.151178,-118.15061599999999,7.0,37.0,56000.0,210,E,R25.22,25.2,,14.0
1010,18645341,LAHB,190331,2019-03-31 20:15:00,1125-Traffic Hazard,La210258 I210 E / Wo Lake Av,Altadena,,,34.151665,-118.13225800000001,7.0,37.0,56000.0,210,E,R26.32,26.3,,23.0
